text,created_at,retweet_count,is_retweet
RT @PMOIndia: यह संबंध 21वीं सदी की सबसे महत्वपूर्ण पार्टनरशिप्स में है।   और इसलिए आज राष्ट्रपति Trump और मैंने हमारे सम्बन्धों को Comp…,02-25-2020 14:04:51,9081,TRUE
RT @narendramodi: Yet another excellent meeting and talks with my friend @realDonaldTrump.Relations between India and USA are not merely…,02-25-2020 14:03:32,18497,TRUE
RT @Scavino45: https://t.co/mORc96pSbp,02-25-2020 14:03:01,8412,TRUE
RT @Scavino45: https://t.co/pJIK3brju8,02-25-2020 14:02:49,9843,TRUE
Cryin’ Chuck Schumer is complaining for publicity purposes only that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!,02-25-2020 14:02:15,28254,FALSE
RT @Judgenap: Roger Stone judge's bias may have jeopardized entire trial...https://t.co/KBUjgjHHZw,02-25-2020 13:12:04,8921,TRUE
https://t.co/Cfs8RV05Pt,02-25-2020 12:58:49,9961,FALSE
RT @rashtrapatibhvn: LIVE: Ceremonial welcome of President @realDonaldTrump at Rashtrapati Bhavan https://t.co/7W4MyV7XAT,02-25-2020 04:50:28,14830,TRUE
“Sotomayor accuses GOP appointed Justices  of being biased in favor of Trump.” @IngrahamAngle @FoxNews  This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..,02-25-2020 04:09:20,24886,FALSE
....on all Trump or Trump related matters! While “elections have consequences” I only ask for fairness especially when it comes to decisions made by the United States Supreme Court!,02-25-2020 04:09:20,14024,FALSE
..It has been a scam right from the beginning with the illegally started Mueller Report FISA the leaking lying &amp; more. Schiff should not have access to Intelligence he is a corrupt pol. “Amazing that they went to Bernie Sanders but not to President Trump.” @marthamaccallum,02-25-2020 02:29:59,12069,FALSE
“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT &amp; hate “Trump”.,02-25-2020 02:29:58,18648,FALSE
Spelled @GiannoCaldwell!,02-24-2020 22:19:39,6618,FALSE
Great new book just out “Taken for Granted How Conservatives Can Win Back Americans That Liberalism Failed” by Gianni Caldwell a young winner! He will be at the Ronald Reagan Library Simi Valley California on Thursday at 6 PM PT. Check it out!,02-24-2020 22:08:51,16376,FALSE
RT @GOP: “The Republican Party has nearly eight times as much cash-on-hand as the Democratic Party in the heat of the 2020 primary season.”…,02-24-2020 21:51:46,7265,TRUE
RT @yalinunez: .@BernieSanders  I lived and went to school in #Cuba for 15 years.You have NO IDEA of you are talking about.Not in the…,02-24-2020 21:51:28,28639,TRUE
RT @GOP: From wanting to nationalize America’s major industries to banning fracking which could gut nearly 15 million jobs Bernie Sanders’…,02-24-2020 21:51:12,7681,TRUE
RT @GOP: “America loves India America respects India and America will always be faithful and loyal friends to the Indian people!” -@realD…,02-24-2020 21:50:34,8490,TRUE
RT @rww_gop: The U.S. will never be a socialist country. “All Americans are united with the Venezuelan people in their righteous struggle…,02-24-2020 21:50:13,6755,TRUE
RT @jepence: ICYMI @BernieSanders *socialism* is the destructive force in #Venezuela causing 1 in 3 people to live in hunger right now.h…,02-24-2020 21:49:12,9571,TRUE
RT @GOP: Have you activated your 2020 Sustaining Membership yet?  Winning in November is going to take every grassroots conservative step…,02-24-2020 21:48:41,4436,TRUE
RT @GOP: “On behalf of the entire American people...thank you all for the contributions your culture and traditions have made to my beloved…,02-24-2020 21:47:57,7399,TRUE
Totally correct! https://t.co/T50h0BftGP,02-24-2020 21:46:09,8527,FALSE
RT @Jim_Jordan: Comey’s FBI abused the FISA process to spy on a presidential campaign.Time to fix it.https://t.co/9rJIKRVU7k,02-24-2020 21:45:00,12725,TRUE
The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,02-24-2020 21:42:02,26995,FALSE
Set up by Schiff’s lies &amp; leaks. Same with the Mueller Witch Hunt 3 years ago! https://t.co/uSzupeHXoq,02-24-2020 21:28:48,16201,FALSE
https://t.co/UNd3cUGWhz https://t.co/moveFYzKDq,02-24-2020 18:13:56,27976,FALSE
THANK YOU @NarendraModi!🇺🇸🇮🇳 https://t.co/4qsZl8dy7v,02-24-2020 18:10:48,27125,FALSE
RT @Scavino45: 🇺🇸🇮🇳 https://t.co/mcvLQ1CVng,02-24-2020 16:21:22,16001,TRUE
RT @dcexaminer: 'Party of jobs': Ted Cruz predicts blue-collar boom will make difference for GOP in 2020 https://t.co/WzUO2Q66CU,02-24-2020 15:04:37,6822,TRUE
RT @GOP: President @realDonaldTrump’s Administration is COMMITTED to helping Americans struggling with mental illness. The President’s ne…,02-24-2020 14:12:54,7515,TRUE
RT @GOP: MUST WATCH: Alice Marie Johnson tells the stories of three of the women whose sentences were commuted by President @realDonaldTrum…,02-24-2020 14:12:40,8136,TRUE
RT @GOP: “What is going on here on the Democrat side is this is a nomination process being run by the extreme left fringe of the Democratic…,02-24-2020 14:12:36,5161,TRUE
RT @GOP: At a packed rally in Las Vegas on Friday President Trump highlighted his historic agenda. Nevadans want #FourMoreYears and know…,02-24-2020 14:12:29,4682,TRUE
RT @KatrinaCampins: HUGE Latino support in Miami today for @realDonaldTrump @POTUS !!! Centro Sur y Norte America! No Socialismo No Comun…,02-24-2020 14:10:23,6094,TRUE
RT @KatrinaPierson: Alaska is ready to re-elect @realDonaldTrump #KAG2020🇺🇸 https://t.co/uVIPJD3hSw,02-24-2020 14:09:56,7043,TRUE
RT @PressSec: “The First Lady and I have just traveled 8000 miles around the globe to deliver a message to every citizen across this natio…,02-24-2020 14:08:01,12923,TRUE
RT @WhiteHouse: President @realDonaldTrump delivered remarks alongside Prime Minister @narendramodi at the world's largest cricket stadium!…,02-24-2020 14:06:23,13622,TRUE
RT @WhiteHouse: Commerce between the U.S. and India has increased by more than 40% since President @realDonaldTrump took office.India is…,02-24-2020 14:04:58,13344,TRUE
RT @Lrihendry: @realDonaldTrump BEST President and First Lady Ever! I am busting with pride!,02-24-2020 14:01:06,5128,TRUE
RT @PlaysTrumpCard: @Lrihendry @realDonaldTrump President Trump &amp; Prime Minister Modi have brought the USA and India closer in friendship t…,02-24-2020 13:31:57,5757,TRUE
Thank you Lori so true! https://t.co/rUoBz885u1,02-24-2020 13:30:59,12366,FALSE
मैं  इसी  लिए भारत आया हूँ सद्भावना और प्रेम के साथ ताकि हम अपनी अभिलाषा  प्रतीक अपनी सांझेदारी और अविश्वसनीय  विस्तार  सकें l https://t.co/gywJmRek1Y,02-24-2020 12:46:11,27305,FALSE
Our two national constitutions both begin with the same three beautiful words: “We the people.” That means that in America and India alike we honor respect trust empower and fight for the citizens we proudly serve! 🇺🇸🇮🇳 https://t.co/hfKKSqlVfe,02-24-2020 11:09:57,26770,FALSE
अमेरिका और भारत अपने देशों को मजबूत बनाएँगे  अपने लोगों को सम्पन्न बनाएँगे बड़े सपने देखने वालों को और बड़ा बनाएँगे और अपना भविष्य पहले से कहीं अधिक उज्जवल बनाएँगे... और यह तो शुरुआत ही है।,02-24-2020 11:07:46,36341,FALSE
प्रथम महिला और मैं इस देश के हर नागरिक को एक सन्देश देने के लिए दुनिया का 8000 मील का चक्कर लगा कर यहां आये हैं l अमेरिका भारत को  प्रेम करता है - अमेरिका भारत का सम्मान करता है - और अमरीका के लोग हमेशा भारत के लोगों के सच्चे और निष्ठावान दोस्त रहेंगे l https://t.co/1yOmQOEnXE,02-24-2020 09:07:53,42858,FALSE
हम भारत आने के लिए तत्पर हैं । हम रास्ते में हैँ कुछ ही घंटों में हम सबसे मिलेंगे!,02-24-2020 04:43:45,50617,FALSE
RT @narendramodi: India looks forward to welcoming @POTUS @realDonaldTrump. It is an honour that he will be with us tomorrow starting wi…,02-23-2020 23:18:45,23510,TRUE
95% Approval Rating in the Republican Party a Record. 218 Federal Judges also a Record. 2 Supreme Court Justices. Thank you!,02-23-2020 23:07:43,24151,FALSE
https://t.co/1Awkh7BRsi,02-23-2020 23:01:44,16448,FALSE
Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs Criminal Justice Reform Opportunity Zones School Choice Record Low Unemployment and so much more. THE BEST IS YET TO COME! https://t.co/CcOOsGcdDa,02-23-2020 22:51:07,25341,FALSE
Crazy Bernie and the Democrats should see this. I I have done more https://t.co/CcOOsGcdDa,02-23-2020 22:38:07,1507,FALSE
Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY @CongressmanJVD!,02-23-2020 21:19:28,11172,FALSE
Are any Democrat operatives the DNC or Crooked Hillary Clinton blaming Russia Russia Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report Democrat Edition. Bob will get to the bottom of it!,02-23-2020 18:45:26,28205,FALSE
Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam “Shifty” Schiff to stop leaking Classified information or even worse made up information to the Fake News Media. Someday he will be caught &amp; that will be a very unpleasant experience!,02-23-2020 18:29:08,34332,FALSE
Look forward to being with all of my friends and supporters @CPAC on Saturday February 29th! #KAG2020 https://t.co/9bpnIzFnws,02-23-2020 18:13:13,13331,FALSE
RT @USMC: Seventy-five years ago today during the Battle of #IwoJima75 Marines claimed Mount Suribachi and raised the American flag at its…,02-23-2020 16:02:31,22512,TRUE
Departing for India with Melania! https://t.co/sZhb3E1AoB,02-23-2020 15:14:43,28841,FALSE
RT @DanScavino: https://t.co/Vh0zf0WuPX,02-23-2020 05:52:08,9513,TRUE
Just another Shifty Schiff leak. Isn’t there a law about this stuff? https://t.co/JWE0oPhiw9,02-23-2020 01:55:18,20721,FALSE
“The Kremlin is reportedly backing Bernie Sanders bid to win the White House.” Jon Scott  @FoxNews  Why didn’t somebody tell me this?,02-23-2020 00:17:24,24510,FALSE
Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak &amp; no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie &amp; don’t let them take it away from you!,02-22-2020 23:55:36,25476,FALSE
RT @mattgaetz: Zeldin is absolutely correct.Kash is a Patriot.,02-22-2020 22:54:18,8975,TRUE
RT @fonzy1984: @RubinReport What about the Hispanic vote? Hispanics might shy away with immigration effecting them as it has effected me bu…,02-22-2020 22:47:57,6215,TRUE
RT @OsigahK: Disclaimer: “I am a proud black Trump supporter. Please do not approach me with your BS when you see me in my Trump attire.…,02-22-2020 22:46:32,20914,TRUE
Look so forward to being with my great friends in INDIA! https://t.co/1jdk3AW6fG,02-22-2020 22:30:10,47533,FALSE
RT @oliviaintheusa: Outside of a Denny’s restaurant this morning @SherryMAGA and I had this #VeteranForTrump named Mike come give us a hug…,02-22-2020 22:24:19,7157,TRUE
Wow great foresight! https://t.co/RDmjYT18wz,02-22-2020 22:21:12,12263,FALSE
https://t.co/tOBcudSlcl,02-22-2020 19:40:44,24447,FALSE
Democrats in the Great State of Nevada (Which because of the Economy Jobs the Military &amp; Vets I will win in November) be careful of Russia Russia Russia. According to Corrupt politician Adam “Shifty” Schiff they are pushing for Crazy Bernie Sanders to win. Vote!,02-22-2020 15:18:17,22037,FALSE
“An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!,02-22-2020 14:18:33,13335,FALSE
Incredible people great Rally! https://t.co/3i6tgfqrRl,02-22-2020 04:17:45,20992,FALSE
RT @katrina_wiser: ICE Arrests 2 Illegal Aliens in CA Courthouse Flouting New State Law “Our officers will not have their hands tied by…,02-22-2020 04:16:01,13748,TRUE
RT @johncardillo: Friend of mine a JAG lawyer just made an interesting point about Russia/Sanders“Wait I thought the protocol was to…,02-22-2020 04:15:35,15308,TRUE
RT @charliekirk11: Did you know:Russia donated over $145000000 to the Clinton FoundationHillary Clinton sold 20% America’s Uranium to…,02-22-2020 04:14:51,42590,TRUE
RT @seanmdav: What a coincidence that Russia always happens to support whoever the Democrat party elites are trying to destroy at any given…,02-22-2020 04:14:23,12048,TRUE
RT @prayingmedic: San Diego Sheriff's Department is the first to announce its cooperation with ICE.They will share information about crimi…,02-22-2020 04:13:53,18692,TRUE
RT @Jamierodr14: BAM! Trey Gowdy Slams the NYT report claiming Russia is trying to help get President Trump reelected in November. This…,02-22-2020 04:13:13,15354,TRUE
RT @RealJamesWoods: Cleaning the garlic from the pantry before the vampire party starts... #DemocratsHateAmerica,02-22-2020 04:12:49,19633,TRUE
RT @KimStrassel: Donald Trump Mastermind: Liberals detect a devious cover-up plot with Bill Barr. https://t.co/gfbLh8w4ox via @WSJ,02-22-2020 04:11:26,4718,TRUE
RT @BuckSexton: Then again let’s be honest: if you’re Putin you probably do want to sit across the negotiating table from a guy who honey…,02-22-2020 04:03:05,8588,TRUE
RT @BuckSexton: What a coincidence right before Nevada!Starting to think the reason Bernie bros are so angry is they realize the Democra…,02-22-2020 04:02:54,6440,TRUE
RT @BuckSexton: There is no more obvious and pathetic sign of Democrats’ panic about the upcoming 2020 election than the convenient return…,02-22-2020 04:02:38,10856,TRUE
Good luck Angela! https://t.co/M4KVeGZsqo,02-22-2020 03:58:38,16026,FALSE
RT @ByronYork: Amusing: First Bloomberg called for Biden Buttigieg Klobuchar to quit race. Hey all you losers leave it to Mike! Now Te…,02-22-2020 03:55:24,4082,TRUE
Simply put he choked! https://t.co/4GeJMvTO2j,02-22-2020 03:54:17,9948,FALSE
"RT @k_ovfefe2: Here's a ""Bernie is Putin's puppet"" meme for no particular reason https://t.co/UM2iDYfaPy",02-22-2020 03:47:39,7003,TRUE
....The reason for this is that the Do Nothing Democrats using disinformation Hoax number 7 don’t want Bernie Sanders to get the Democrat Nomination and they figure this would be very bad for his chances. It’s all rigged again against Crazy Bernie Sanders!,02-22-2020 03:43:56,11160,FALSE
MSDNC (Comcast Slime) @CNN and others of the Fake Media have now added Crazy Bernie to the list of Russian Sympathizers along with @TulsiGabbard &amp; Jill Stein (of the Green Party) both agents of Russia they say. But now they report President Putin wants Bernie (or me) to win.,02-22-2020 03:43:56,15911,FALSE
Republicans are fighting for citizens from every background every community &amp; every walk of life. We are the party of boundless optimism excitement energy &amp; enthusiasm. We are welcoming Americans of all parties &amp; political persuasions to join our incredible movement to #MAGA! https://t.co/KeSW3yR4Mq,02-21-2020 22:26:10,19308,FALSE
THANK YOU Las Vegas Nevada! I was delighted to be back in a state I love with proud hardworking PATRIOTS. With your help this November we are going to defeat the Radical Socialist Democrats and we are going to win Nevada in a landslide! #KAG2020 https://t.co/tCxQIDICAH,02-21-2020 22:15:18,17769,FALSE
ON MY WAY! #KAG2020🇺🇸https://t.co/oubu6tCG4m,02-21-2020 19:23:31,17668,FALSE
So @TeamCavuto has very bad ratings on @foxnews with his Fake guests like A.B.Stoddard and others that still haven’t figured it all out. Will he get the same treatment as his friend Shepherd Smith who also suffered from the ratings drought?,02-21-2020 17:34:10,16097,FALSE
@SenateGOP Highest Trump Poll Numbers EVER! Thank you!,02-21-2020 16:19:00,2012,FALSE
RT @SenBillCassidy: January #JobsReport:✅225000 new jobs added✅50-year record low unemployment at 3.6%✅More than 7 million jobs create…,02-21-2020 16:06:40,6232,TRUE
RT @SteveDaines: Obama sure didn’t build this economy... @realDonaldTrump cut taxes cut regulations and the economy boomed! https://t.co/T…,02-21-2020 16:06:20,9843,TRUE
RT @JohnBoozman: Our servicemembers stand ready to defend our interests each day. Meeting w/military leaders on the ground allows us to see…,02-21-2020 16:06:10,4691,TRUE
RT @RoyBlunt: ▶️ Unemployment is at a nearly 50-year low▶️ Consumer confidence is soaring▶️ Americans are entering and succeeding in th…,02-21-2020 16:05:52,4789,TRUE
RT @JimInhofe: Happy 79th birthday to @USCGReserve! For 79 years the #USCGR has protected the homeland and kept our ports safe. Thank you…,02-21-2020 16:05:25,4152,TRUE
RT @SenateGOP: American workers from ALL backgrounds are WINNING in our strong healthy and growing economy! As we continue to honor #Bla…,02-21-2020 16:04:14,4360,TRUE
RT @McConnellPress: At @senatemajldr’s request the Trump Administration deployed the advanced Unified Method using electronic technology t…,02-21-2020 16:02:53,4682,TRUE
RT @senatemajldr: Individuals trapped in a cycle of addiction often need assistance to find living &amp; employment which are vital to their l…,02-21-2020 16:00:43,6093,TRUE
Mitch and I have made great progress. Coming back fast! https://t.co/ksJRH2UzlE,02-21-2020 16:00:21,9355,FALSE
Four great candidates are under consideration at DNI. Decision within next few weeks!,02-21-2020 15:51:39,9360,FALSE
Great! https://t.co/eDf8ltInmH,02-21-2020 15:47:26,8299,FALSE
"RT @RFERL: A week-long ""reduction in violence"" between the Taliban and U.S. and Afghan security forces will begin at midnight local time. h…",02-21-2020 15:42:52,3648,TRUE
"RT @SecKermani: The week long ""Reduction in Violence"" agreed between US-Taliban negotiators will begin at midnight tonight Afghan officials…",02-21-2020 15:41:27,3473,TRUE
RT @LucasFoxNews: Sr. State Dept. official: The “reduction in violence” will start tonight Afghanistan time and if properly implemented the…,02-21-2020 15:40:57,3444,TRUE
RT @statedeptspox: .@SecPompeo announced that the U.S. reached an understanding with the Taliban on a significant nationwide reduction in…,02-21-2020 15:39:14,5355,TRUE
RT @SecPompeo: After decades of conflict we have come to an understanding with the Taliban on a significant reduction in violence across #…,02-21-2020 15:38:47,9322,TRUE
Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to after two weeks count their votes in Iowa. Hoax number 7!,02-21-2020 15:36:48,23457,FALSE
IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA MEXICO CANADA AND OTHERS FULLY KICK IN THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!,02-21-2020 15:24:28,25570,FALSE
RT @DanScavino: “I’m a BIG FAN of @realDonaldTrump.” @MikeBloomberg🤗 https://t.co/mD4giyC1tg,02-21-2020 15:04:38,7503,TRUE
RT @DanScavino: “I know @realDonaldTrump he’s a GREAT GUY.” @MikeBloomberg👏 https://t.co/EBVrig52ne,02-21-2020 15:04:34,9207,TRUE
RT @DanScavino: .@MikeBloomberg is paying millions of $ for social media influencers and shitty memes while @realDonaldTrump is paying zero…,02-21-2020 15:03:36,17649,TRUE
RT @DanScavino: ⚠️#TDSWarning🤯“When he was done remodeling he put one Trump flag in the window....and he got a letter from somebody that…,02-21-2020 15:01:54,9380,TRUE
“She should never have been on that jury. Everything about this stinks.” @JudgeJeanine @seanhannity @FoxNews,02-21-2020 06:20:02,16686,FALSE
Great Rally In Colorado. Thank you will be back soon!,02-21-2020 06:16:27,14122,FALSE
RT @JuddPDeere45: .@RichardGrenell is my friend and a tremendous public servant. His appointment by @realDonaldTrump is historic making hi…,02-21-2020 04:28:12,8313,TRUE
Thank you to our great US Ambassador to Germany @RichardGrenell for stepping in to serve as acting DNI. I will be nominating a terrific candidate for the job very soon. Stay tuned!,02-21-2020 03:51:19,13674,FALSE
I was thrilled to be back in Colorado Springs tonight beneath the majestic peaks of the Rocky Mountains with thousands of terrific hardworking American Patriots. With your help this November we are going to defeat the Radical Socialist Dems and we are going to WIN Colorado! https://t.co/uagWRzFlBs,02-21-2020 02:19:49,20246,FALSE
RT @TeamTrump: LIVE: President Trump in Colorado Springs CO #TrumpRallyCOText TRUMP to 88022 https://t.co/pmHmSTUftl,02-21-2020 02:15:37,7653,TRUE
Wow thank you — on my way!! https://t.co/iGs4UQKLfF,02-20-2020 23:35:11,19576,FALSE
Just arrived in Colorado see everyone soon! https://t.co/53jW6iKIjn,02-20-2020 23:32:22,11106,FALSE
Could somebody at @foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @TeamCavuto that I won every one of my debates from beginning to end. Check the polls taken immediately after the debates. The debates got me elected. Must be Fox Board Member Paul Ryan!,02-20-2020 21:53:28,22477,FALSE
It was my great honor to deliver the commencement address at the @LVMPD’s Hope for Prisoners Graduation Ceremony today where we reaffirmed that America is a nation that believes in REDEMPTION! https://t.co/WwJ5eHjTzl,02-20-2020 21:10:09,12265,FALSE
RT @WhiteHouse: LIVE: President @realDonaldTrump gives Hope for Prisoners commencement address! https://t.co/h3Jke7zOpV,02-20-2020 19:58:54,8597,TRUE
“The real winner last night was Donald Trump.” Mini Mike Bloomberg. I agree!,02-20-2020 18:24:04,15636,FALSE
“The decision not to prosecute Andy McCabe is utterly inexplicable.” @Judgenap  @HARRISFAULKNER @FoxNews,02-20-2020 18:18:01,16761,FALSE
“I don’t think there’s any chance whatsoever of Senator Sanders defeating President Trump.” Mini Mike Bloomberg. Mini there’s even less chance especially after watching your debate performance last night of you winning the Democrat nomination...But I hope you do!,02-20-2020 17:13:42,21110,FALSE
John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what they did there would be very serious ramifications!,02-20-2020 15:29:18,29545,FALSE
“They say Roger Stone lied to Congress.” @CNN  OH I see but so did Comey (and he also leaked classified information for which almost everyone other than Crooked Hillary Clinton goes to jail for a long time) and so did Andy McCabe who also lied to the FBI! FAIRNESS?,02-20-2020 15:22:15,33184,FALSE
RT @realDonaldTrump: This is the REAL Mini Mike. He admitted many times that he is “a fan of Donald Trump. He’s a New York ICON.” Thank y…,02-20-2020 14:15:33,18685,TRUE
This makes Mini Mike look good compared to his performance last night. Worst debate performance in history! https://t.co/oUTz9njZPg,02-20-2020 14:10:47,18781,FALSE
RT @ericbolling: While the @dccc tries to figure out what went wrong after having 3 years to prepare for #IowaCaucuses-The @GOP results:…,02-20-2020 13:39:06,5270,TRUE
RT @GOPChairwoman: The contrast at the #StateOfTheUnion will be clear: @realDonaldTrump has a booming economy countless successes like #…,02-20-2020 13:37:53,6402,TRUE
"RT @WhiteHouse: ""America is a nation built by farmers."" — President @realDonaldTrump 🇺🇸 https://t.co/P9jpYSdZwf",02-20-2020 13:36:15,11597,TRUE
"RT @WhiteHouse: A Congressional delegation brought water accessibility issues to President @realDonaldTrump's attention—and he said ""Let's…",02-20-2020 13:35:57,9036,TRUE
A really great moment! https://t.co/wLGzGi34Rv,02-20-2020 13:35:20,10118,FALSE
RT @TeamTrump: While Democrats debate how they plan to destroy the country President @realDonaldTrump is fighting for YOU!#DemDebate htt…,02-20-2020 13:34:01,6981,TRUE
RT @TeamTrump: President @realDonaldTrump will be taking the stage in Phoenix shortly.Here are some of the GREAT things he is doing for A…,02-20-2020 13:33:33,4266,TRUE
RT @PressSec: Earlier today President @realDonaldTrump delivered on his promise to protect the security of our homegrown food supply by si…,02-20-2020 13:33:21,6954,TRUE
RT @PressSec: Arizona is BOOMING thanks to President @realDonaldTrump. Unemployment is falling &amp; labor force participation is rising!✅239…,02-20-2020 13:32:34,7514,TRUE
RT @BorisEP: A billionaire is definitely winning this #DemDebate. It’s @realDonaldTrump. https://t.co/IhFBqbEiPo,02-20-2020 13:30:27,6552,TRUE
RT @GOPChairwoman: Who is actually delivering for Latinos? @realDonaldTrump.✅ Record-low unemployment✅ Record-low poverty rate✅ Record-…,02-20-2020 13:29:51,6213,TRUE
This is the REAL Mini Mike. He admitted many times that he is “a fan of Donald Trump. He’s a New York ICON.” Thank you Mike! https://t.co/KkqMdVMcdk,02-20-2020 13:27:52,18615,FALSE
.@JRubinBlogger (Jennifer Rubin) the wacko “conservative” of the @washingtonpost must learn how to spell the name Bloomberg before it is too late &amp; he is gone! https://t.co/a8IBH60sx0,02-20-2020 12:37:26,8609,FALSE
https://t.co/eXpCUQDwU5,02-20-2020 06:52:00,15358,FALSE
Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates and there have been some really bad ones. He was stumbling bumbling and grossly incompetent. If this doesn’t knock him out of the race nothing will. Not so easy to do what I did!,02-20-2020 06:19:56,25215,FALSE
Thank you Arizona! With your help your devotion and your drive we are going to keep on working we are going to keep on fighting and we are going to keep ON WINNING! America is thriving like never before and the BEST IS YET TO COME! https://t.co/e3tlNLzU7p,02-20-2020 06:18:24,19902,FALSE
“What has happened to Roger Stone should never happen to anyone in our Country again.” @TuckerCarlson @FoxNews,02-20-2020 06:02:57,15200,FALSE
https://t.co/1XnhyX8jb2,02-20-2020 04:40:26,15639,FALSE
The Democrat party is the party of high taxes high crime open borders late-term abortion socialism blatant corruption and the total destruction of your Second Amendment. The Republican Party is the party of the American Worker the American Family and the American Dream! https://t.co/GhyS5MD8Q9,02-20-2020 04:32:58,22175,FALSE
A beautiful evening in Phoenix Arizona with Great American Patriots. THANK YOU! https://t.co/kZ9fDTBiXa,02-20-2020 04:14:24,14535,FALSE
Wow! https://t.co/pXcAIFUt1u,02-20-2020 01:28:42,22968,FALSE
....for the wonderful job he has done and we look forward to working with him closely perhaps in another capacity within the Administration!,02-20-2020 00:25:48,9492,FALSE
I am pleased to announce that our highly respected Ambassador to Germany @RichardGrenell will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....,02-20-2020 00:25:47,21290,FALSE
I AM ON MY WAY SEE YOU SOON! https://t.co/EgUBqPNlYh,02-20-2020 00:17:07,23813,FALSE
RT @TeamTrump: Here is the line for the Trump Rally in Phoenix tonight!HUGE!#TrumpRallyPhoenix https://t.co/tggvnP5iu6,02-20-2020 00:13:20,15727,TRUE
RT @DanScavino: WOW! President @realDonaldTrump is departing Bakersfield California for Phoenix Arizona — now! #TrumpRallyPhoenix #KAG2…,02-20-2020 00:13:02,10859,TRUE
Heading to Arizona big rally and big crowd! #MAGA #KAG2020,02-19-2020 23:58:28,10977,FALSE
RT @WhiteHouse: LIVE: President @realDonaldTrump Delivers Remarks on Water Accessibility https://t.co/pQz0zuDqoj,02-19-2020 23:58:27,7885,TRUE
RT @kevinomccarthy: Can’t wait to be home. See you soon Bakersfield! #KAG2020 🇺🇸 https://t.co/3t7kc9HHW9,02-19-2020 22:30:06,8784,TRUE
RT @USMC: Today marks 75 years since the Marine Corps launched an amphibious assault onto the island of Iwo Jima beginning one of the bloo…,02-19-2020 18:25:53,15297,TRUE
Rod Blagojevich did not sell the Senate seat. He served 8 years in prison with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @LisaMarieBoothe who really “gets” what’s going on! @FoxNews,02-19-2020 17:46:02,21376,FALSE
Internal REAL Polls show I am beating all of the Dem candidates. The Fake News Polls (here we go again just like 2016) show losing or tied. Their polls will be proven corrupt on November 3rd just like the Fake News is corrupt!,02-19-2020 17:10:06,25851,FALSE
RT @realDonaldTrump: ...And this despite Fake Witch Hunts the Mueller Scam the Impeachment Hoax etc. With our Economy Jobs Military Ve…,02-19-2020 16:20:41,17460,TRUE
RT @Bhuvanbagga: The world's newest &amp; biggest #cricket stadium -- also the venue of joint Modi-Trump visit in western #India's Gujarat stat…,02-19-2020 16:18:03,4611,TRUE
RT @IndiaToday: Here's all that you need to know about US President Donald Trump's visit to India.#ITVideo More videos: https://t.co/wMGG…,02-19-2020 16:17:55,4428,TRUE
RT @WIONews: #NamasteTrump | A 22-kilometre long roadshow is planned in Ahmedabad to welcome the United States President @realDonaldTrump o…,02-19-2020 16:17:48,4546,TRUE
RT @ANI: #WATCH US President Donald Trump in Washington on his visit to India: I happen to like PM Modi a lot. He told me we will have 7 mi…,02-19-2020 16:14:18,9377,TRUE
I would like to thank John Rood for his service to our Country and wish him well in his future endeavors! https://t.co/kPA1rYCKvp,02-19-2020 15:51:35,7654,FALSE
Highest Stock Market In History By Far!,02-19-2020 15:42:44,18301,FALSE
